name,imo,mmsi,detail_url,source
ZALIV VOSTOK,9360130,620999943,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/672,GUR War & Sanctions – Marine vessels
INDUS 1,9360415,511101776,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/973,GUR War & Sanctions – Marine vessels
FLORA,9365752,,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/832,GUR War & Sanctions – Marine vessels
AMEN,9365764,620999935,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/829,GUR War & Sanctions – Marine vessels
LYDIA II,9365776,,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/833,GUR War & Sanctions – Marine vessels
ACHILLES,9368223,352002679,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/437,GUR War & Sanctions – Marine vessels
NEVAH,9368235,620800043,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/805,GUR War & Sanctions – Marine vessels
VANITY,9371608,268241802,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/760,GUR War & Sanctions – Marine vessels
ELEPHANT,9374868,574005510,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/302,GUR War & Sanctions – Marine vessels
ARMADA EXPLORER,9377042,273311240,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1048,GUR War & Sanctions – Marine vessels
MONARCH I,9377779,352005252,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1039,GUR War & Sanctions – Marine vessels
SI HE,9378618,,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/733,GUR War & Sanctions – Marine vessels
DALVA,9378620,620800044,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/507,GUR War & Sanctions – Marine vessels
MALAK,9378632,620999844,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/533,GUR War & Sanctions – Marine vessels
OCEAN AUTUMN,9379052,629009596,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/992,GUR War & Sanctions – Marine vessels
VERSA,9379301,352001907,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/794,GUR War & Sanctions – Marine vessels
LAFIT,9379698,668116369,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1265,GUR War & Sanctions – Marine vessels
CUMA,9379703,750363000,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/386,GUR War & Sanctions – Marine vessels
CENTURION,9380673,667001255,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/905,GUR War & Sanctions – Marine vessels
AUGA,9381732,632001084,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/40,GUR War & Sanctions – Marine vessels
ANTILA,9381744,632001112,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/44,GUR War & Sanctions – Marine vessels
EVERDINE,9382073,307170000,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1156,GUR War & Sanctions – Marine vessels
DENVER,9382712,668116346,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1215,GUR War & Sanctions – Marine vessels
TRUST,9382798,629009638,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/626,GUR War & Sanctions – Marine vessels
SARASWATI,9383869,352005254,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1040,GUR War & Sanctions – Marine vessels
EMINENT,9383950,,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/557,GUR War & Sanctions – Marine vessels
LION I,9384069,352005346,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1037,GUR War & Sanctions – Marine vessels
RAGNAR,9384095,511100983,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1030,GUR War & Sanctions – Marine vessels
UNIVERSAL,9384306,273271630,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/746,GUR War & Sanctions – Marine vessels
BELOMOR,9384435,273272930,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1022,GUR War & Sanctions – Marine vessels
BARENTS,9384447,273279830,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1009,GUR War & Sanctions – Marine vessels
ONEGA,9384459,273273930,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/806,GUR War & Sanctions – Marine vessels
MARS 6,9384992,352005360,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/851,GUR War & Sanctions – Marine vessels
ALMOND,9385142,273276930,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/665,GUR War & Sanctions – Marine vessels
LERUO,9385831,667002320,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1060,GUR War & Sanctions – Marine vessels
SPRING FORTUNE,9386536,629009048,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/618,GUR War & Sanctions – Marine vessels
AZURE,9387255,511101775,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/461,GUR War & Sanctions – Marine vessels
ETHERA,9387279,632001149,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/795,GUR War & Sanctions – Marine vessels
MANASLU,9388027,352002116,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/796,GUR War & Sanctions – Marine vessels
FONDEYA,9388742,620800039,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/462,GUR War & Sanctions – Marine vessels
LONG BAI,9388754,352002820,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/541,GUR War & Sanctions – Marine vessels
DESTAN,9388766,668116367,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/505,GUR War & Sanctions – Marine vessels
BAI LU,9388780,668116211,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/458,GUR War & Sanctions – Marine vessels
UNITY,9388792,644000341,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/499,GUR War & Sanctions – Marine vessels
TANGO 2,9389071,352005354,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1197,GUR War & Sanctions – Marine vessels
TIGER 6,9389083,352005486,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1198,GUR War & Sanctions – Marine vessels
MINION,9389095,667002020,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1145,GUR War & Sanctions – Marine vessels
SMYRTOS,9389100,352005289,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1052,GUR War & Sanctions – Marine vessels
LIETO,9389679,577399000,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/538,GUR War & Sanctions – Marine vessels
ONEIROI,9390587,352002241,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/797,GUR War & Sanctions – Marine vessels
MESTRAL,9391402,352004840,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/915,GUR War & Sanctions – Marine vessels
LOTUS,9392822,655150427,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/534,GUR War & Sanctions – Marine vessels
WALER,9393668,352002874,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/914,GUR War & Sanctions – Marine vessels
OZANNO,9394935,620999978,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/259,GUR War & Sanctions – Marine vessels
FORTIS,9395379,613702110,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1019,GUR War & Sanctions – Marine vessels
HANNA,9397456,352004563,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1123,GUR War & Sanctions – Marine vessels
JUPITER,9397535,273265590,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/683,GUR War & Sanctions – Marine vessels
ARIADNE,9397547,273268690,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/654,GUR War & Sanctions – Marine vessels
ARIA,9397559,273267690,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/681,GUR War & Sanctions – Marine vessels
NASIMI,9397676,423046100,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1065,GUR War & Sanctions – Marine vessels
LLEVANT,9399480,352004616,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/906,GUR War & Sanctions – Marine vessels
OMNI,9400980,352001876,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/798,GUR War & Sanctions – Marine vessels
SARA SKY,9402328,667002520,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1199,GUR War & Sanctions – Marine vessels
FREDA,9402469,352003485,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/539,GUR War & Sanctions – Marine vessels
APAR,9402471,621819008,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/275,GUR War & Sanctions – Marine vessels
JEWEL 1,9402732,629009592,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/775,GUR War & Sanctions – Marine vessels
THRON,9404948,620120256,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/514,GUR War & Sanctions – Marine vessels
JUN TONG,9405057,613522701,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/972,GUR War & Sanctions – Marine vessels
SAMOS,9408190,314001145,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1189,GUR War & Sanctions – Marine vessels
FAST KATHY,9408205,620999929,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/476,GUR War & Sanctions – Marine vessels
EVITA,9408530,511101797,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1053,GUR War & Sanctions – Marine vessels
LING HONG,9408542,352005116,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1126,GUR War & Sanctions – Marine vessels
TASSOS,9408695,636022764,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/485,GUR War & Sanctions – Marine vessels
SPIRIT 2,9409259,511101801,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/605,GUR War & Sanctions – Marine vessels
PRAVASI,9409467,632001125,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/719,GUR War & Sanctions – Marine vessels
JAYA,9410387,306033000,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/643,GUR War & Sanctions – Marine vessels
ROWAN,9410870,632001096,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/42,GUR War & Sanctions – Marine vessels
VALOUR,9410894,632001089,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/41,GUR War & Sanctions – Marine vessels
BRATSK,9411020,273250630,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/159,GUR War & Sanctions – Marine vessels
CANARA,9411331,,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/661,GUR War & Sanctions – Marine vessels
BOND,9412335,461000240,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/397,GUR War & Sanctions – Marine vessels
LYNX,9412347,461000241,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/333,GUR War & Sanctions – Marine vessels
BELGOROD,9412359,273259530,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/167,GUR War & Sanctions – Marine vessels
NILANGA,9412452,352004926,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1193,GUR War & Sanctions – Marine vessels
KRUGER,9412995,632001090,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/49,GUR War & Sanctions – Marine vessels
HORAE,9413004,352179000,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/799,GUR War & Sanctions – Marine vessels
AMULET,9413547,461000238,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/400,GUR War & Sanctions – Marine vessels
ANTARKTIKA,9413559,273251530,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/155,GUR War & Sanctions – Marine vessels
ARROW,9413561,461000236,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/332,GUR War & Sanctions – Marine vessels
ARCADIA,9413573,461000247,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/398,GUR War & Sanctions – Marine vessels
OCEAN THUNDER,9416422,352003620,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/468,GUR War & Sanctions – Marine vessels
ANIKA,9417464,352002243,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/548,GUR War & Sanctions – Marine vessels
CETUS,9418482,668116310,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/492,GUR War & Sanctions – Marine vessels
ZALIV ANIVA,9418494,620999817,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/335,GUR War & Sanctions – Marine vessels
SIKAR,9419137,629009628,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/540,GUR War & Sanctions – Marine vessels
WU TAI,9419151,352004325,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1026,GUR War & Sanctions – Marine vessels
HENG TAI,9419448,,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/699,GUR War & Sanctions – Marine vessels
JEWEL,9419450,374987000,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1187,GUR War & Sanctions – Marine vessels
ZANGAZUR,9420617,423530100,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/873,GUR War & Sanctions – Marine vessels
PRIMORYE,9421960,273255610,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/221,GUR War & Sanctions – Marine vessels
SPARTAN,9421972,461000232,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/403,GUR War & Sanctions – Marine vessels
SIRIUS,9422445,620999942,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/474,GUR War & Sanctions – Marine vessels
BOBCAT,9422457,461000234,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/402,GUR War & Sanctions – Marine vessels
VOLANS,9422988,314679000,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/521,GUR War & Sanctions – Marine vessels
MANTA,9424651,667001259,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1006,GUR War & Sanctions – Marine vessels
SONA,9428358,610107152,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/990,GUR War & Sanctions – Marine vessels
GOGLAND,9430210,511100842,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1036,GUR War & Sanctions – Marine vessels
APATE,9433016,352002102,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/800,GUR War & Sanctions – Marine vessels
NAUTILUS,9434890,577327000,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/506,GUR War & Sanctions – Marine vessels
AKHTY,9435337,273338920,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1043,GUR War & Sanctions – Marine vessels
VOLGA RIVER,9435363,273339920,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/996,GUR War & Sanctions – Marine vessels
IRTYSH RIVER,9435375,273332530,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/997,GUR War & Sanctions – Marine vessels
SAMIRA,9436006,620999939,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/517,GUR War & Sanctions – Marine vessels
DG HONG KONG,9436018,613503100,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/598,GUR War & Sanctions – Marine vessels
CENTURION I,9436020,352005238,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1191,GUR War & Sanctions – Marine vessels
YI MENG SHAN,9436941,620999856,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/472,GUR War & Sanctions – Marine vessels
CAI YUN,9437983,667001407,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1005,GUR War & Sanctions – Marine vessels
BHILVA,9439383,352004905,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1183,GUR War & Sanctions – Marine vessels
ORSA,9439400,314001132,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/875,GUR War & Sanctions – Marine vessels
BOLU,9439539,314001144,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1190,GUR War & Sanctions – Marine vessels
NEMRUT,9439541,632001147,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1171,GUR War & Sanctions – Marine vessels
MARKAB,9441958,626459000,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/953,GUR War & Sanctions – Marine vessels
YURI KORCHAGIN,9448968,273335620,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1078,GUR War & Sanctions – Marine vessels
FELIKS,9459242,667002315,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1035,GUR War & Sanctions – Marine vessels
BALU 6,9460564,352005437,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1186,GUR War & Sanctions – Marine vessels
AURA 1,9472634,352005472,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1185,GUR War & Sanctions – Marine vessels
ZEAL,9486805,626017000,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1182,GUR War & Sanctions – Marine vessels
PAXMARIS,9495832,,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/984,GUR War & Sanctions – Marine vessels
ZAGATALA,9498171,423306100,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1224,GUR War & Sanctions – Marine vessels
GENERAL SKOBELEV,9503304,273335920,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/640,GUR War & Sanctions – Marine vessels
OLYMPUS,9511387,620999806,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/334,GUR War & Sanctions – Marine vessels
MIRABEL,9511521,461000255,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/399,GUR War & Sanctions – Marine vessels
PRIMAVERA,9511533,461000256,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/264,GUR War & Sanctions – Marine vessels
FEARLESS,9513139,629009626,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/490,GUR War & Sanctions – Marine vessels
SIERRA,9522324,629009634,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/404,GUR War & Sanctions – Marine vessels
SABINA,9524451,620999938,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/559,GUR War & Sanctions – Marine vessels
SATARA,9524463,629009642,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/489,GUR War & Sanctions – Marine vessels
SAKINA,9530917,620999941,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/560,GUR War & Sanctions – Marine vessels
MOLLY,9531375,620693000,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1170,GUR War & Sanctions – Marine vessels
FOURACE,9531387,620527000,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1178,GUR War & Sanctions – Marine vessels
CORUS,9544281,620999748,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/450,GUR War & Sanctions – Marine vessels
XING CHEN,9550682,511101762,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1028,GUR War & Sanctions – Marine vessels
COURAGE 7,9553957,626046000,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1165,GUR War & Sanctions – Marine vessels
VELIX,9554822,620800064,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1166,GUR War & Sanctions – Marine vessels
XARON,9554834,620999950,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1162,GUR War & Sanctions – Marine vessels
MAHADEV,9571052,511101519,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1168,GUR War & Sanctions – Marine vessels
PREMIER,9577082,629009640,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/611,GUR War & Sanctions – Marine vessels
PATHFINDER,9577094,620800041,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/615,GUR War & Sanctions – Marine vessels
MARLIN,9585912,273452590,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1066,GUR War & Sanctions – Marine vessels
KALUGA,9585924,273298630,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/853,GUR War & Sanctions – Marine vessels
DANSHUI,9589750,610000037,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/488,GUR War & Sanctions – Marine vessels
JUPITER I,9599341,273253180,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/807,GUR War & Sanctions – Marine vessels
VENUS III,9599353,273255980,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1025,GUR War & Sanctions – Marine vessels
ZENITH,9610781,620999841,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/327,GUR War & Sanctions – Marine vessels
GEORGY MASLOV,9610793,273259730,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/154,GUR War & Sanctions – Marine vessels
ANATOLY KOLODKIN,9610808,273253130,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/158,GUR War & Sanctions – Marine vessels
VIKTOR BAKAEV,9610810,273258810,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/215,GUR War & Sanctions – Marine vessels
YULIY MAKARENKOV,9612923,273351260,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1082,GUR War & Sanctions – Marine vessels
KARAKUZ,9621558,273359180,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1121,GUR War & Sanctions – Marine vessels
BAVLY,9621560,273358180,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1211,GUR War & Sanctions – Marine vessels
STANISLAV GOVORUKHIN,9621596,273258520,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1208,GUR War & Sanctions – Marine vessels
AURA,9624316,273355480,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1147,GUR War & Sanctions – Marine vessels
SERGEY TERSKOV,9637961,273387430,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1046,GUR War & Sanctions – Marine vessels
VELES,9640516,273353450,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/998,GUR War & Sanctions – Marine vessels
POSEIDON S,9640528,273354450,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/999,GUR War & Sanctions – Marine vessels
BM FLOT-1,9640530,273355450,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1209,GUR War & Sanctions – Marine vessels
SANAR-18,9645011,273358170,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1049,GUR War & Sanctions – Marine vessels
SATURN I,9655470,273259970,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/995,GUR War & Sanctions – Marine vessels
DMITRY POKROVSKY,9683726,273332580,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1003,GUR War & Sanctions – Marine vessels
MIDVOLGA-3,9735141,273374820,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/670,GUR War & Sanctions – Marine vessels
LADA,9749130,511101480,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/669,GUR War & Sanctions – Marine vessels
KUPAVA,9749154,273380170,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/671,GUR War & Sanctions – Marine vessels
NIKOLAY GAMAYUNOV,9766073,511101517,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1150,GUR War & Sanctions – Marine vessels
NIKOLAY VELIKIY,9766085,273427090,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1151,GUR War & Sanctions – Marine vessels
SHUSHA,9779941,423519100,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/911,GUR War & Sanctions – Marine vessels
KARABAKH,9810513,423520100,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/876,GUR War & Sanctions – Marine vessels
GALIASGAR KAMAL,9820776,352003039,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1207,GUR War & Sanctions – Marine vessels
GALAXY,9826902,461000329,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/263,GUR War & Sanctions – Marine vessels
VELMAR,9832547,620999940,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/518,GUR War & Sanctions – Marine vessels
VIRAT,9832559,620999937,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/519,GUR War & Sanctions – Marine vessels
VLADIMIR MONOMAKH,9842176,273211040,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/750,GUR War & Sanctions – Marine vessels
VLADIMIR VINOGRADOV,9842188,273295230,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/622,GUR War & Sanctions – Marine vessels
AKADEMIK GUBKIN,9842190,273616040,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/647,GUR War & Sanctions – Marine vessels
VOYAGER,9843560,461000326,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/423,GUR War & Sanctions – Marine vessels
OKEANSKY PROSPECT,9866380,273618730,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/627,GUR War & Sanctions – Marine vessels
VOSTOCHNY PROSPECT,9866392,273611590,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/623,GUR War & Sanctions – Marine vessels
KHANKENDI,9867621,423543100,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/1218,GUR War & Sanctions – Marine vessels
VLADIMIR ARSENYEV,9901025,620999852,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/678,GUR War & Sanctions – Marine vessels
NIKOLAY ZADORNOV,9901037,629009620,https://war-sanctions.gur.gov.ua/en/transport/shadow-fleet/679,GUR War & Sanctions – Marine vessels
